"type";"man_id";"woman_id";"child_id";"exception"
4;155656;155657;155655.0;"'NoneType' object is not subscriptable"
4;155671;155672;155670.0;"'NoneType' object is not subscriptable"
4;155728;155729;155727.0;"'NoneType' object is not subscriptable"
4;155755;155756;155754.0;"'NoneType' object is not subscriptable"
4;155761;155762;155760.0;"'NoneType' object is not subscriptable"
4;155791;155792;155790.0;"'NoneType' object is not subscriptable"
4;155896;155897;155895.0;"'NoneType' object is not subscriptable"
4;155920;155921;155919.0;"'NoneType' object is not subscriptable"
4;155968;155969;155967.0;"'NoneType' object is not subscriptable"
4;155980;155981;155979.0;"'NoneType' object is not subscriptable"
4;156100;156101;156099.0;"'NoneType' object is not subscriptable"
4;156133;156134;156132.0;"'NoneType' object is not subscriptable"
4;156163;156164;156162.0;"'NoneType' object is not subscriptable"
4;156199;156200;156198.0;"'NoneType' object is not subscriptable"
4;156202;156203;156201.0;"'NoneType' object is not subscriptable"
4;156226;156227;156225.0;"'NoneType' object is not subscriptable"
4;156235;156236;156234.0;"'NoneType' object is not subscriptable"
4;156244;156245;156243.0;"'NoneType' object is not subscriptable"
4;156292;156293;156291.0;"'NoneType' object is not subscriptable"
4;156307;156308;156306.0;"'NoneType' object is not subscriptable"
4;156313;156314;156312.0;"'NoneType' object is not subscriptable"
4;156424;156425;156423.0;"'NoneType' object is not subscriptable"
4;156451;156452;156450.0;"'NoneType' object is not subscriptable"
4;156469;156470;156468.0;"'NoneType' object is not subscriptable"
4;156559;156560;156558.0;"'NoneType' object is not subscriptable"
4;156607;156608;156606.0;"'NoneType' object is not subscriptable"
4;156646;156647;156645.0;"'NoneType' object is not subscriptable"
4;156928;156929;156927.0;"'NoneType' object is not subscriptable"
4;156934;156935;156933.0;"'NoneType' object is not subscriptable"
4;156940;156941;156939.0;"'NoneType' object is not subscriptable"
4;156985;156986;156984.0;"'NoneType' object is not subscriptable"
4;157000;157001;156999.0;"'NoneType' object is not subscriptable"
4;157024;157025;157023.0;"'NoneType' object is not subscriptable"
4;157030;157031;157029.0;"'NoneType' object is not subscriptable"
4;157045;157046;157044.0;"'NoneType' object is not subscriptable"
4;157093;157094;157092.0;"'NoneType' object is not subscriptable"
4;157198;157199;157197.0;"'NoneType' object is not subscriptable"
4;157201;157202;157200.0;"'NoneType' object is not subscriptable"
4;157213;157214;157212.0;"'NoneType' object is not subscriptable"
4;157306;157307;157305.0;"'NoneType' object is not subscriptable"
4;157378;157379;157377.0;"'NoneType' object is not subscriptable"
4;157381;157382;157380.0;"'NoneType' object is not subscriptable"
4;157516;157517;157515.0;"'NoneType' object is not subscriptable"
4;157600;157601;157599.0;"'NoneType' object is not subscriptable"
4;157639;157640;157638.0;"'NoneType' object is not subscriptable"
4;157798;157799;157797.0;"'NoneType' object is not subscriptable"
4;157861;157862;157860.0;"'NoneType' object is not subscriptable"
4;157876;157877;157875.0;"'NoneType' object is not subscriptable"
4;157975;157976;157974.0;"'NoneType' object is not subscriptable"
4;158083;158084;158082.0;"'NoneType' object is not subscriptable"
4;158188;158189;158187.0;"'NoneType' object is not subscriptable"
4;158281;158282;158280.0;"'NoneType' object is not subscriptable"
4;158287;158288;158286.0;"'NoneType' object is not subscriptable"
4;158446;158447;158445.0;"'NoneType' object is not subscriptable"
4;158455;158456;158454.0;"'NoneType' object is not subscriptable"
4;158518;158519;158517.0;"'NoneType' object is not subscriptable"
4;158593;158594;158592.0;"'NoneType' object is not subscriptable"
4;158680;158681;158679.0;"'NoneType' object is not subscriptable"
4;158860;158861;158859.0;"'NoneType' object is not subscriptable"
4;158887;158888;158886.0;"'NoneType' object is not subscriptable"
4;158896;158897;158895.0;"'NoneType' object is not subscriptable"
4;158932;158933;158931.0;"'NoneType' object is not subscriptable"
4;158947;158948;158946.0;"'NoneType' object is not subscriptable"
4;158965;158966;158964.0;"'NoneType' object is not subscriptable"
4;158971;158972;158970.0;"'NoneType' object is not subscriptable"
4;159010;159011;159009.0;"'NoneType' object is not subscriptable"
4;159028;159029;159027.0;"'NoneType' object is not subscriptable"
4;159262;159263;159261.0;"'NoneType' object is not subscriptable"
4;159307;159308;159306.0;"'NoneType' object is not subscriptable"
4;159364;159365;159363.0;"'NoneType' object is not subscriptable"
4;159403;159404;159402.0;"'NoneType' object is not subscriptable"
4;159448;159449;159447.0;"'NoneType' object is not subscriptable"
4;159517;159518;159516.0;"'NoneType' object is not subscriptable"
4;159529;159530;159528.0;"'NoneType' object is not subscriptable"
4;159544;159545;159543.0;"'NoneType' object is not subscriptable"
4;159658;159659;159657.0;"'NoneType' object is not subscriptable"
4;159664;159665;159663.0;"'NoneType' object is not subscriptable"
4;159688;159689;159687.0;"'NoneType' object is not subscriptable"
4;159730;159731;159729.0;"'NoneType' object is not subscriptable"
4;159835;159836;159834.0;"'NoneType' object is not subscriptable"
4;159850;159851;159849.0;"'NoneType' object is not subscriptable"
4;159859;159860;159858.0;"'NoneType' object is not subscriptable"
4;159898;159899;159897.0;"'NoneType' object is not subscriptable"
4;160060;160061;160059.0;"'NoneType' object is not subscriptable"
4;160066;160067;160065.0;"'NoneType' object is not subscriptable"
4;160114;160115;160113.0;"'NoneType' object is not subscriptable"
4;160132;160133;160131.0;"'NoneType' object is not subscriptable"
4;160165;160166;160164.0;"'NoneType' object is not subscriptable"
4;160195;160196;160194.0;"'NoneType' object is not subscriptable"
4;160261;160262;160260.0;"'NoneType' object is not subscriptable"
4;160297;160298;160296.0;"'NoneType' object is not subscriptable"
4;160399;160400;160398.0;"'NoneType' object is not subscriptable"
4;160405;160406;160404.0;"'NoneType' object is not subscriptable"
4;160453;160454;160452.0;"'NoneType' object is not subscriptable"
4;160534;160535;160533.0;"'NoneType' object is not subscriptable"
4;160645;160646;160644.0;"'NoneType' object is not subscriptable"
4;160669;160670;160668.0;"'NoneType' object is not subscriptable"
4;160675;160676;160674.0;"'NoneType' object is not subscriptable"
4;160684;160685;160683.0;"'NoneType' object is not subscriptable"
4;160753;160754;160752.0;"'NoneType' object is not subscriptable"
4;160792;160793;160791.0;"'NoneType' object is not subscriptable"
4;160855;160856;160854.0;"'NoneType' object is not subscriptable"
4;160915;160916;160914.0;"'NoneType' object is not subscriptable"
4;160924;160925;160923.0;"'NoneType' object is not subscriptable"
4;160981;160982;160980.0;"'NoneType' object is not subscriptable"
4;160990;160991;160989.0;"'NoneType' object is not subscriptable"
4;161020;161021;161019.0;"'NoneType' object is not subscriptable"
4;161062;161063;161061.0;"'NoneType' object is not subscriptable"
4;161092;161093;161091.0;"'NoneType' object is not subscriptable"
4;161116;161117;161115.0;"'NoneType' object is not subscriptable"
4;161143;161144;161142.0;"'NoneType' object is not subscriptable"
4;161182;161183;161181.0;"'NoneType' object is not subscriptable"
4;161290;161291;161289.0;"'NoneType' object is not subscriptable"
4;161332;161333;161331.0;"'NoneType' object is not subscriptable"
4;161344;161345;161343.0;"'NoneType' object is not subscriptable"
4;161356;161357;161355.0;"'NoneType' object is not subscriptable"
4;161434;161435;161433.0;"'NoneType' object is not subscriptable"
4;161599;161600;161598.0;"'NoneType' object is not subscriptable"
4;161704;161705;161703.0;"'NoneType' object is not subscriptable"
4;161902;161903;161901.0;"'NoneType' object is not subscriptable"
4;162007;162008;162006.0;"'NoneType' object is not subscriptable"
4;162013;162014;162012.0;"'NoneType' object is not subscriptable"
4;162031;162032;162030.0;"'NoneType' object is not subscriptable"
4;162040;162041;162039.0;"'NoneType' object is not subscriptable"
4;162115;162116;162114.0;"'NoneType' object is not subscriptable"
4;162181;162182;162180.0;"'NoneType' object is not subscriptable"
4;162190;162191;162189.0;"'NoneType' object is not subscriptable"
4;162199;162200;162198.0;"'NoneType' object is not subscriptable"
4;162250;162251;162249.0;"'NoneType' object is not subscriptable"
4;162274;162275;162273.0;"'NoneType' object is not subscriptable"
4;162328;162329;162327.0;"'NoneType' object is not subscriptable"
4;162403;162404;162402.0;"'NoneType' object is not subscriptable"
4;162415;162416;162414.0;"'NoneType' object is not subscriptable"
4;162427;162428;162426.0;"'NoneType' object is not subscriptable"
4;162460;162461;162459.0;"'NoneType' object is not subscriptable"
4;162472;162473;162471.0;"'NoneType' object is not subscriptable"
4;162490;162491;162489.0;"'NoneType' object is not subscriptable"
4;162529;162530;162528.0;"'NoneType' object is not subscriptable"
4;162580;162581;162579.0;"'NoneType' object is not subscriptable"
4;162640;162641;162639.0;"'NoneType' object is not subscriptable"
4;162646;162647;162645.0;"'NoneType' object is not subscriptable"
4;162649;162650;162648.0;"'NoneType' object is not subscriptable"
4;162673;162674;162672.0;"'NoneType' object is not subscriptable"
4;162691;162692;162690.0;"'NoneType' object is not subscriptable"
4;162706;162707;162705.0;"'NoneType' object is not subscriptable"
4;162733;162734;162732.0;"'NoneType' object is not subscriptable"
4;162802;162803;162801.0;"'NoneType' object is not subscriptable"
4;162868;162869;162867.0;"'NoneType' object is not subscriptable"
4;162928;162929;162927.0;"'NoneType' object is not subscriptable"
4;163009;163010;163008.0;"'NoneType' object is not subscriptable"
4;163123;163124;163122.0;"'NoneType' object is not subscriptable"
4;163126;163127;163125.0;"'NoneType' object is not subscriptable"
4;163183;163184;163182.0;"'NoneType' object is not subscriptable"
4;163312;163313;163311.0;"'NoneType' object is not subscriptable"
4;163357;163358;163356.0;"'NoneType' object is not subscriptable"
4;163381;163382;163380.0;"'NoneType' object is not subscriptable"
4;163405;163406;163404.0;"'NoneType' object is not subscriptable"
4;163495;163496;163494.0;"'NoneType' object is not subscriptable"
4;163642;163643;163641.0;"'NoneType' object is not subscriptable"
4;163669;163670;163668.0;"'NoneType' object is not subscriptable"
4;163672;163673;163671.0;"'NoneType' object is not subscriptable"
4;163675;163676;163674.0;"'NoneType' object is not subscriptable"
4;163690;163691;163689.0;"'NoneType' object is not subscriptable"
4;163747;163748;163746.0;"'NoneType' object is not subscriptable"
4;163813;163814;163812.0;"'NoneType' object is not subscriptable"
4;163855;163856;163854.0;"'NoneType' object is not subscriptable"
4;163873;163874;163872.0;"'NoneType' object is not subscriptable"
4;163963;163964;163962.0;"'NoneType' object is not subscriptable"
4;163990;163991;163989.0;"'NoneType' object is not subscriptable"
4;164230;164231;164229.0;"'NoneType' object is not subscriptable"
4;164293;164294;164292.0;"'NoneType' object is not subscriptable"
4;164299;164300;164298.0;"'NoneType' object is not subscriptable"
4;164311;164312;164310.0;"'NoneType' object is not subscriptable"
4;164323;164324;164322.0;"'NoneType' object is not subscriptable"
4;164356;164357;164355.0;"'NoneType' object is not subscriptable"
4;164431;164432;164430.0;"'NoneType' object is not subscriptable"
4;164467;164468;164466.0;"'NoneType' object is not subscriptable"
4;164530;164531;164529.0;"'NoneType' object is not subscriptable"
4;164584;164585;164583.0;"'NoneType' object is not subscriptable"
4;164704;164705;164703.0;"'NoneType' object is not subscriptable"
4;164773;164774;164772.0;"'NoneType' object is not subscriptable"
4;164782;164783;164781.0;"'NoneType' object is not subscriptable"
4;164875;164876;164874.0;"'NoneType' object is not subscriptable"
4;164968;164969;164967.0;"'NoneType' object is not subscriptable"
4;164992;164993;164991.0;"'NoneType' object is not subscriptable"
4;164998;164999;164997.0;"'NoneType' object is not subscriptable"
4;165013;165014;165012.0;"'NoneType' object is not subscriptable"
4;165103;165104;165102.0;"'NoneType' object is not subscriptable"
4;165118;165119;165117.0;"'NoneType' object is not subscriptable"
4;165175;165176;165174.0;"'NoneType' object is not subscriptable"
4;165211;165212;165210.0;"'NoneType' object is not subscriptable"
4;165229;165230;165228.0;"'NoneType' object is not subscriptable"
4;165247;165248;165246.0;"'NoneType' object is not subscriptable"
4;165496;165497;165495.0;"'NoneType' object is not subscriptable"
4;165553;165554;165552.0;"'NoneType' object is not subscriptable"
4;165559;165560;165558.0;"'NoneType' object is not subscriptable"
4;165592;165593;165591.0;"'NoneType' object is not subscriptable"
4;165727;165728;165726.0;"'NoneType' object is not subscriptable"
4;165748;165749;165747.0;"'NoneType' object is not subscriptable"
4;165829;165830;165828.0;"'NoneType' object is not subscriptable"
4;165892;165893;165891.0;"'NoneType' object is not subscriptable"
4;165916;165917;165915.0;"'NoneType' object is not subscriptable"
4;165922;165923;165921.0;"'NoneType' object is not subscriptable"
4;166000;166001;165999.0;"'NoneType' object is not subscriptable"
4;166057;166058;166056.0;"'NoneType' object is not subscriptable"
4;166114;166115;166113.0;"'NoneType' object is not subscriptable"
4;166141;166142;166140.0;"'NoneType' object is not subscriptable"
4;166144;166145;166143.0;"'NoneType' object is not subscriptable"
4;166231;166232;166230.0;"'NoneType' object is not subscriptable"
4;166240;166241;166239.0;"'NoneType' object is not subscriptable"
4;166252;166253;166251.0;"'NoneType' object is not subscriptable"
4;166276;166277;166275.0;"'NoneType' object is not subscriptable"
4;166282;166283;166281.0;"'NoneType' object is not subscriptable"
4;166399;166400;166398.0;"'NoneType' object is not subscriptable"
4;166429;166430;166428.0;"'NoneType' object is not subscriptable"
4;166435;166436;166434.0;"'NoneType' object is not subscriptable"
4;166645;166646;166644.0;"'NoneType' object is not subscriptable"
